0.674973,0.535417,0.437742,0.743425,0.741308,0.428378,0.680564,0.694283,0.689219,0.577176,0.549743,0.541695,0.701407,0.636943,0.80188,0.532642,0.697985,0.595397,0.709051,0.569502,0.543813,0.764036,0.525378,0.597,0.487943,0.626652,0.565851,0.721508,0.502188,0.597384,0.450272,0.772802,0.728442,0.483655,0.711868,0.665391,0.507673,0.588073,0.555315,0.792533,0.76089,0.700699,0.529869,0.657937,0.533283,0.52739,0.78622,0.426909,0.718428,0.690912,3
0.613929,0.47976,0.672467,0.734949,0.672401,0.756051,0.557241,0.433893,0.6732,0.65507,0.626917,0.719113,0.623513,0.551,0.798409,0.531022,0.812032,0.501724,0.714736,0.562988,0.489897,0.671267,0.459328,0.615407,0.524845,0.588252,0.738438,0.506706,0.610801,0.652507,0.793259,0.798493,0.70603,0.639489,0.707205,0.552193,0.569303,0.438209,0.559848,0.816266,0.667041,0.760529,0.709142,0.464317,0.485291,0.681314,0.569102,0.471086,0.7568,0.457601,4
0.561496,0.774119,0.656289,0.594587,0.56329,0.754897,0.756601,0.47549,0.435366,0.541165,0.70176,0.402388,0.513421,0.581552,0.61564,0.394388,0.707508,0.758705,0.40636,0.441119,0.748734,0.647164,0.775411,0.631638,0.685244,0.434465,0.486715,0.428109,0.479314,0.417278,0.459472,0.660913,0.411501,0.735865,0.475604,0.594894,0.710866,0.452309,0.690488,0.766335,0.613578,0.612352,0.388827,0.747102,0.414008,0.62457,0.761595,0.741619,0.603379,0.388058,5
0.240843,0.410217,0.493326,0.236358,0.261959,0.398674,0.290926,0.368778,0.446886,0.390344,0.406159,0.526462,0.271361,0.437764,0.48243,0.367068,0.252761,0.413399,0.439481,0.563353,0.399839,0.273162,0.395808,0.408769,0.240368,0.42992,0.253443,0.222067,0.391643,0.476926,0.230228,0.414589,0.269246,0.505658,0.43305,0.313308,0.286434,0.506079,0.464189,0.515423,0.278525,0.252452,0.423988,0.331989,0.472318,0.288521,0.48116,0.507183,0.484023,0.302744,6
0.826896,0.640222,0.732266,0.604807,0.831094,0.754737,0.81683,0.86664,0.758906,0.990576,0.725669,0.771238,0.787268,0.777018,0.658998,0.60242,0.87243,0.727535,0.890602,0.718722,0.625062,0.95123,0.753277,0.831152,0.665322,0.607698,0.901776,0.928585,0.896984,0.767902,0.613432,0.731726,0.81597,0.753544,0.744379,0.65491,0.916127,0.969055,0.929397,0.682879,0.967477,0.662912,0.861963,0.762591,0.847776,0.928807,0.772858,0.728052,0.664188,0.671306,0
0.578615,0.42109,0.354376,0.339738,0.660089,0.427544,0.355282,0.569711,0.363976,0.660112,0.345459,0.385254,0.399684,0.569275,0.546644,0.55191,0.632032,0.470617,0.528812,0.569274,0.561342,0.504135,0.640032,0.431151,0.674572,0.495655,0.367804,0.455276,0.631553,0.439839,0.534427,0.49402,0.544781,0.572656,0.517609,0.488722,0.684052,0.556743,0.342284,0.33188,0.500707,0.371595,0.400986,0.584243,0.624723,0.631482,0.420005,0.540606,0.385951,0.632669,1
0.250167,0.487579,0.27709,0.174051,0.202582,0.235514,0.353558,0.254239,0.374641,0.268963,0.37793,0.192921,0.446834,0.206563,0.449428,0.248295,0.379136,0.417332,0.48889,0.405272,0.433064,0.273449,0.460719,0.517902,0.541544,0.369294,0.433236,0.245402,0.193752,0.50304,0.561923,0.271337,0.418037,0.266431,0.272807,0.448038,0.329363,0.453783,0.529695,0.531423,0.550163,0.335043,0.551762,0.424416,0.369024,0.428608,0.500129,0.175578,0.273359,0.416438,2
0.640046,0.765619,0.749082,0.528183,0.710939,0.718045,0.724896,0.571594,0.790865,0.746067,0.502052,0.780206,0.444822,0.747508,0.474056,0.545047,0.622964,0.630837,0.426248,0.580077,0.589678,0.80383,0.742538,0.568858,0.655664,0.53898,0.424884,0.583212,0.541977,0.525662,0.427067,0.777663,0.486921,0.771791,0.501488,0.793502,0.685477,0.422024,0.560737,0.671983,0.763732,0.65843,0.64783,0.804195,0.601579,0.717527,0.544883,0.420184,0.544005,0.566772,3
0.61778,0.751201,0.588121,0.55596,0.5157,0.439426,0.690581,0.536225,0.618279,0.428198,0.657528,0.640987,0.801502,0.74009,0.608419,0.498631,0.729233,0.489536,0.516296,0.48561,0.75716,0.475669,0.739681,0.600632,0.475505,0.536901,0.5138,0.616029,0.552726,0.653445,0.778442,0.744268,0.578409,0.540326,0.473991,0.667872,0.553515,0.738334,0.77786,0.745556,0.740295,0.60915,0.560306,0.71556,0.523003,0.742487,0.787954,0.825998,0.805786,0.478013,4
0.43903,0.690368,0.481104,0.752474,0.464762,0.530372,0.463138,0.552325,0.720164,0.589626,0.779533,0.672369,0.507657,0.531705,0.386458,0.555411,0.77334,0.513736,0.467508,0.724962,0.433054,0.381566,0.507875,0.567123,0.670889,0.604641,0.483373,0.632606,0.604402,0.462922,0.684382,0.663536,0.773393,0.38559,0.636114,0.458259,0.536066,0.719356,0.630688,0.476334,0.529086,0.630324,0.768807,0.656847,0.382132,0.775368,0.432362,0.775576,0.509208,0.519973,5
0.558642,0.400366,0.359644,0.286621,0.587593,0.250636,0.511366,0.29107,0.503346,0.335872,0.374095,0.407832,0.219513,0.367592,0.413526,0.475731,0.445955,0.569695,0.41519,0.296746,0.266133,0.56438,0.547174,0.255043,0.441331,0.54941,0.250515,0.493796,0.545089,0.379826,0.233873,0.485835,0.562296,0.375619,0.554559,0.531992,0.408359,0.448028,0.605164,0.293808,0.566004,0.361362,0.483743,0.567619,0.511057,0.279372,0.425453,0.339115,0.23117,0.222746,6
0.792222,0.653663,0.943486,0.721499,0.690809,0.76692,0.653012,0.723427,0.642819,0.980204,0.885356,0.658794,0.848142,0.829755,0.816517,0.784804,0.743849,0.606978,0.614935,0.731117,0.682889,0.963042,0.874582,0.948735,0.912764,0.767743,0.61021,0.72032,0.888961,0.623483,0.725169,0.689029,0.684991,0.676502,0.818374,0.783646,0.851268,0.879232,0.914919,0.901932,0.867282,0.808121,0.968573,0.72327,0.645721,0.792936,0.91592,0.797417,0.80776,0.938701,0
0.660374,0.62249,0.633583,0.542802,0.579071,0.554194,0.318391,0.597127,0.68236,0.615198,0.628456,0.415375,0.712073,0.321293,0.499723,0.538293,0.512785,0.358837,0.425371,0.43555,0.668615,0.700499,0.651516,0.645034,0.431616,0.705084,0.445816,0.355382,0.510346,0.661422,0.701929,0.454572,0.567764,0.619365,0.681226,0.430687,0.45741,0.683469,0.711665,0.423622,0.582518,0.623973,0.522849,0.578443,0.629118,0.706424,0.400587,0.425755,0.349113,0.50981,1
0.40159,0.558014,0.350595,0.336959,0.4869,0.466062,0.325894,0.216568,0.505296,0.520093,0.561842,0.491077,0.258517,0.413457,0.394294,0.223595,0.527996,0.535556,0.190916,0.523513,0.24303,0.457286,0.431338,0.449731,0.319581,0.344308,0.440007,0.40402,0.453914,0.472972,0.197682,0.282923,0.458404,0.375695,0.4473,0.372723,0.269176,0.200613,0.416709,0.20189,0.548124,0.405969,0.520386,0.234059,0.246844,0.342098,0.285073,0.202258,0.305073,0.303407,2
0.784967,0.607298,0.419888,0.643723,0.484448,0.566887,0.415449,0.751874,0.798326,0.696782,0.652264,0.423426,0.407123,0.538087,0.62654,0.681842,0.738228,0.723134,0.709873,0.582355,0.752442,0.685415,0.415742,0.700246,0.746893,0.490004,0.469762,0.459384,0.519681,0.602253,0.590209,0.500289,0.405193,0.605738,0.739653,0.485282,0.768267,0.750743,0.432796,0.762233,0.643165,0.680701,0.7813,0.645929,0.414429,0.603481,0.523412,0.748298,0.522255,0.428926,3
0.548172,0.492216,0.73186,0.559554,0.788104,0.674395,0.645199,0.453507,0.72942,0.760521,0.651401,0.51527,0.456451,0.652235,0.71665,0.791744,0.733157,0.680557,0.738128,0.761595,0.638431,0.576934,0.637937,0.615373,0.818504,0.648007,0.814494,0.537557,0.591946,0.532391,0.562124,0.71388,0.59837,0.467747,0.447198,0.560236,0.715904,0.66616,0.587506,0.619087,0.600444,0.81267,0.70812,0.630657,0.638667,0.598533,0.596164,0.545588,0.452853,0.508055,4
0.434604,0.618706,0.612411,0.646303,0.407841,0.604678,0.468073,0.396098,0.715998,0.633782,0.502252,0.451884,0.521425,0.674384,0.493394,0.542385,0.408383,0.383061,0.382307,0.569651,0.575911,0.556514,0.556084,0.457793,0.760934,0.768514,0.630089,0.530861,0.487864,0.656704,0.612679,0.542572,0.495513,0.445194,0.408979,0.523458,0.669975,0.497156,0.53966,0.606077,0.751041,0.662016,0.678065,0.492569,0.556503,0.391563,0.655058,0.58499,0.394727,0.657469,5
0.612745,0.428742,0.272087,0.388933,0.506639,0.253125,0.37755,0.356832,0.404089,0.485518,0.233639,0.236872,0.248193,0.349256,0.302169,0.277276,0.492818,0.592248,0.394535,0.252582,0.418429,0.36568,0.534702,0.316598,0.478353,0.311309,0.328264,0.353514,0.516402,0.343095,0.231087,0.511251,0.553941,0.285277,0.282286,0.442683,0.320505,0.441939,0.581618,0.506697,0.30956,0.59736,0.525672,0.339856,0.328719,0.609943,0.399235,0.60364,0.584295,0.575873,6
0.612583,0.759083,0.697913,0.929387,0.857784,0.958369,0.622799,0.968151,0.693986,0.921304,0.693349,0.707176,0.814658,0.629393,0.774556,0.879047,0.854179,0.877163,0.703089,0.8179,0.765963,0.794752,0.797362,0.673738,0.916711,0.908184,0.665784,0.69805,0.893927,0.632181,0.656026,0.914356,0.799111,0.761785,0.851589,0.664741,0.728,0.882235,0.640738,0.829832,0.811385,0.741934,0.944853,0.633889,0.779173,0.727255,0.920782,0.641198,0.612264,0.631717,0
0.590938,0.510068,0.558309,0.396146,0.591651,0.482866,0.712176,0.665281,0.588762,0.613949,0.705309,0.652634,0.536151,0.512266,0.422266,0.395587,0.584853,0.558112,0.685668,0.633437,0.395789,0.504899,0.383217,0.348489,0.546633,0.570235,0.48359,0.475261,0.619279,0.5037,0.514824,0.494069,0.697619,0.356985,0.574067,0.573122,0.523703,0.570095,0.522256,0.396318,0.467896,0.511416,0.332804,0.6879,0.707534,0.438922,0.367339,0.576239,0.680885,0.336858,1
0.349961,0.21696,0.382043,0.417029,0.2493,0.212528,0.271117,0.416742,0.371641,0.174248,0.204294,0.570317,0.352169,0.185765,0.211154,0.210088,0.442739,0.418709,0.464035,0.248847,0.498879,0.215783,0.444115,0.515535,0.187535,0.435501,0.238309,0.238725,0.295592,0.203046,0.259436,0.472971,0.247424,0.468896,0.317419,0.324143,0.508843,0.415954,0.568303,0.307902,0.41762,0.200015,0.305638,0.197208,0.213198,0.34421,0.234715,0.483356,0.190338,0.526168,2
0.791398,0.748412,0.801147,0.662932,0.691365,0.4161,0.525852,0.757092,0.482244,0.648862,0.787556,0.569098,0.549251,0.462398,0.465412,0.694088,0.613959,0.801673,0.53746,0.60968,0.536994,0.782499,0.637113,0.67005,0.407125,0.677729,0.441678,0.469258,0.588504,0.459434,0.422845,0.575543,0.803487,0.419632,0.434116,0.690493,0.431373,0.555608,0.643226,0.509258,0.800111,0.626424,0.673996,0.545003,0.684463,0.735049,0.434732,0.494063,0.732364,0.567833,3
0.721262,0.486877,0.567851,0.554016,0.752567,0.570617,0.427387,0.789886,0.635516,0.611531,0.44496,0.654002,0.782715,0.444088,0.669275,0.812472,0.730222,0.696289,0.563721,0.569089,0.801188,0.559473,0.791154,0.670825,0.700117,0.671257,0.601515,0.730489,0.760961,0.52952,0.493963,0.655986,0.590159,0.635576,0.783765,0.516489,0.779956,0.784915,0.480137,0.589235,0.570209,0.49886,0.816999,0.526687,0.516711,0.660037,0.512922,0.820695,0.530089,0.650405,4
0.517206,0.458698,0.7373,0.482123,0.703286,0.61118,0.727143,0.478564,0.515432,0.661867,0.581847,0.583157,0.491616,0.745769,0.392497,0.449144,0.43602,0.746215,0.407822,0.48992,0.509213,0.551794,0.562543,0.499975,0.652244,0.653017,0.733775,0.738928,0.647475,0.437627,0.563096,0.384785,0.516429,0.5205,0.487011,0.439819,0.751783,0.434258,0.538487,0.487319,0.716228,0.740437,0.69058,0.427948,0.70631,0.70318,0.497196,0.762434,0.669499,0.525121,5
0.310459,0.236817,0.53502,0.493106,0.356896,0.407367,0.366226,0.310775,0.366398,0.233805,0.368506,0.549598,0.238694,0.505038,0.290202,0.345809,0.564961,0.262089,0.40017,0.323552,0.369512,0.336502,0.284093,0.280195,0.384554,0.610506,0.603479,0.501854,0.593043,0.493083,0.247079,0.285605,0.512003,0.564201,0.560814,0.251002,0.353671,0.309143,0.34388,0.502172,0.325051,0.494488,0.433873,0.345847,0.38163,0.506178,0.473759,0.328694,0.55037,0.256032,6
0.808605,0.676241,0.748894,0.874801,0.73854,0.915551,0.86741,0.724122,0.799508,0.842556,0.599308,0.828689,0.910264,0.893413,0.774993,0.853181,0.926518,0.910767,0.944426,0.6525,0.795042,0.65158,0.929091,0.611019,0.77953,0.692824,0.8993,0.635392,0.803621,0.831773,0.673527,0.620072,0.91586,0.830267,0.902719,0.662246,0.753664,0.777974,0.794214,0.961018,0.628376,0.801368,0.797553,0.946486,0.702627,0.980393,0.807513,0.636991,0.899006,0.759785,0
0.421331,0.425889,0.543206,0.358269,0.444753,0.330582,0.458939,0.351899,0.37382,0.670405,0.591518,0.455193,0.698323,0.515224,0.693306,0.608888,0.585316,0.454817,0.394708,0.387376,0.423681,0.430931,0.59659,0.62908,0.385263,0.707063,0.617319,0.600622,0.3519,0.524172,0.368253,0.457083,0.633912,0.595311,0.499204,0.362518,0.609744,0.641995,0.398269,0.667416,0.596252,0.673638,0.406462,0.578428,0.472714,0.38362,0.471168,0.341882,0.522289,0.549728,1
0.269544,0.486255,0.520944,0.549986,0.399188,0.190059,0.540901,0.300359,0.474533,0.176653,0.508383,0.526638,0.317589,0.426147,0.4058,0.500645,0.472517,0.299396,0.426492,0.554637,0.250665,0.306596,0.512128,0.340978,0.568876,0.268694,0.40845,0.323895,0.294428,0.214591,0.557475,0.39139,0.528264,0.505837,0.368794,0.35487,0.523314,0.337114,0.482648,0.425265,0.341185,0.418449,0.379321,0.486193,0.272014,0.21254,0.414256,0.571949,0.339354,0.268166,2
0.785781,0.649215,0.633958,0.725327,0.417611,0.630252,0.421439,0.65348,0.781565,0.543285,0.695489,0.766458,0.762093,0.651172,0.699714,0.558306,0.433461,0.650447,0.722838,0.743527,0.503131,0.491442,0.589393,0.70987,0.405053,0.688826,0.749828,0.646727,0.688192,0.516601,0.742312,0.669615,0.761456,0.571911,0.590583,0.774709,0.797803,0.607663,0.62383,0.77501,0.74659,0.51496,0.737109,0.704324,0.761773,0.632464,0.458271,0.790874,0.478552,0.77675,3
0.75192,0.599202,0.485711,0.536955,0.504713,0.486405,0.821421,0.450182,0.728773,0.705255,0.562423,0.666726,0.57051,0.519521,0.434277,0.756734,0.48987,0.427721,0.560039,0.709341,0.798372,0.502269,0.819942,0.731122,0.802234,0.777356,0.559227,0.456146,0.763871,0.63342,0.428537,0.689554,0.806384,0.488011,0.800272,0.484859,0.548178,0.795456,0.508804,0.450714,0.674473,0.64499,0.691202,0.818746,0.738273,0.699242,0.749243,0.801906,0.700726,0.483045,4
0.638669,0.62652,0.512736,0.632374,0.531404,0.488733,0.583493,0.664394,0.518642,0.521127,0.471576,0.520942,0.384444,0.451723,0.582715,0.758479,0.510345,0.704656,0.727697,0.592911,0.729133,0.575933,0.411664,0.594098,0.568442,0.7237,0.467103,0.491448,0.699369,0.741591,0.548256,0.558142,0.588215,0.681096,0.410619,0.739723,0.389932,0.614216,0.62422,0.528678,0.755447,0.7159,0.669724,0.759994,0.387726,0.472543,0.738576,0.518174,0.397303,0.686377,5
0.56919,0.58454,0.320415,0.600957,0.398742,0.508961,0.544761,0.485948,0.220513,0.464233,0.447643,0.388872,0.242478,0.255962,0.290072,0.273201,0.615788,0.300108,0.507521,0.460112,0.448889,0.483071,0.396115,0.338716,0.463169,0.403945,0.431363,0.421849,0.542223,0.448769,0.32833,0.493516,0.415413,0.430848,0.476577,0.596258,0.321911,0.40344,0.464309,0.324527,0.249776,0.294055,0.495502,0.274357,0.33212,0.567677,0.329662,0.330011,0.249887,0.219286,6
0.946483,0.855136,0.858717,0.724702,0.975956,0.703989,0.91075,0.789422,0.907941,0.835076,0.620294,0.618374,0.710696,0.81781,0.831325,0.969375,0.79617,0.935339,0.754919,0.642582,0.641969,0.786798,0.71874,0.919574,0.843258,0.832963,0.869353,0.955023,0.945077,0.901344,0.956412,0.899407,0.764326,0.822974,0.631954,0.748128,0.934809,0.95055,0.945395,0.850596,0.793473,0.973535,0.876816,0.912014,0.799191,0.715986,0.889236,0.603207,0.659171,0.652,0
0.377629,0.43298,0.570639,0.504216,0.3604,0.421743,0.345025,0.637599,0.384612,0.697948,0.546789,0.34887,0.605201,0.318961,0.57969,0.645002,0.474935,0.522345,0.603398,0.428176,0.380787,0.404717,0.409558,0.665449,0.324577,0.616595,0.389282,0.621659,0.627648,0.456299,0.681506,0.689129,0.573131,0.535996,0.477197,0.617383,0.641591,0.506074,0.538834,0.710055,0.487874,0.369475,0.342777,0.376927,0.372288,0.606319,0.705781,0.531074,0.412516,0.593032,1
0.499536,0.333589,0.538034,0.192945,0.28289,0.546463,0.493392,0.356024,0.451974,0.404892,0.496175,0.417332,0.377873,0.353157,0.23718,0.538922,0.254392,0.562623,0.328848,0.477078,0.55653,0.500574,0.530404,0.183159,0.561353,0.186544,0.47333,0.550987,0.40147,0.569699,0.42787,0.328425,0.330706,0.393323,0.348788,0.441015,0.367204,0.269599,0.224457,0.246597,0.501909,0.548051,0.491347,0.307201,0.328626,0.555945,0.273541,0.410437,0.545987,0.429807,2
0.54671,0.761713,0.589577,0.504533,0.772291,0.578348,0.518495,0.673039,0.556753,0.747384,0.670156,0.412042,0.503227,0.428281,0.632783,0.679433,0.696715,0.427405,0.77645,0.748591,0.50142,0.705778,0.724059,0.420185,0.440397,0.480104,0.803549,0.541356,0.717959,0.776954,0.798581,0.46031,0.734308,0.583799,0.560484,0.70224,0.757788,0.67462,0.57092,0.510183,0.617645,0.436718,0.517866,0.716512,0.46064,0.746289,0.591586,0.752995,0.769335,0.563678,3
0.719105,0.488275,0.486975,0.638806,0.504101,0.523013,0.714551,0.503291,0.66001,0.628151,0.475887,0.654232,0.684101,0.805836,0.433672,0.440226,0.703717,0.787101,0.710487,0.470278,0.492925,0.523772,0.502636,0.606432,0.435926,0.558917,0.548362,0.623153,0.507553,0.513338,0.782472,0.800421,0.575375,0.44321,0.61299,0.653239,0.539985,0.501303,0.730293,0.773758,0.703216,0.779942,0.601752,0.56108,0.759541,0.609187,0.575069,0.63702,0.570051,0.459319,4
0.63472,0.590398,0.510513,0.711119,0.770593,0.520201,0.443798,0.492718,0.717117,0.525114,0.579818,0.673352,0.499298,0.728956,0.690324,0.686051,0.555958,0.404072,0.761116,0.460014,0.751592,0.638095,0.413719,0.527107,0.772938,0.747023,0.710057,0.52177,0.557806,0.453871,0.554851,0.412629,0.664374,0.685468,0.743852,0.65507,0.425773,0.407754,0.767891,0.762994,0.552972,0.567813,0.65645,0.672374,0.516873,0.566878,0.578528,0.692935,0.591053,0.559748,5
0.611054,0.40075,0.255947,0.244877,0.547961,0.248989,0.612003,0.478122,0.390862,0.389913,0.552097,0.565817,0.422646,0.436574,0.471389,0.386601,0.311748,0.517266,0.414458,0.299743,0.500364,0.587534,0.48766,0.376917,0.480011,0.224638,0.563899,0.278643,0.537677,0.375056,0.458494,0.530834,0.557909,0.496544,0.557814,0.487973,0.527636,0.55192,0.348198,0.300601,0.323936,0.282398,0.248522,0.528685,0.501075,0.502014,0.297389,0.594927,0.401383,0.49395,6
0.65103,0.658107,0.837844,0.920793,0.817128,0.699958,0.927534,0.763129,0.760704,0.847313,0.920288,0.601301,0.76025,0.8603,0.879949,0.700167,0.730376,0.789688,0.63419,0.860677,0.872392,0.740229,0.925178,0.903017,0.651016,0.808356,0.787134,0.730508,0.785386,0.97062,0.606561,0.844261,0.636573,0.852251,0.772901,0.861547,0.960055,0.70828,0.632523,0.728606,0.96344,0.960657,0.737753,0.731536,0.828803,0.625548,0.839549,0.967025,0.823082,0.881584,0
0.559542,0.427315,0.353653,0.492566,0.338178,0.412515,0.708768,0.533158,0.550869,0.501999,0.511625,0.565276,0.354107,0.556044,0.425374,0.534853,0.425438,0.393275,0.65098,0.465806,0.529727,0.622265,0.434309,0.675326,0.361647,0.670958,0.70872,0.609042,0.645829,0.539649,0.498472,0.489223,0.650816,0.535977,0.66564,0.672846,0.632345,0.65826,0.489856,0.467066,0.444111,0.685333,0.316194,0.482069,0.525229,0.42542,0.700775,0.634519,0.502547,0.635606,1
0.240611,0.57256,0.398157,0.358772,0.531738,0.443656,0.313581,0.52431,0.33655,0.243262,0.347811,0.518875,0.416337,0.282479,0.338704,0.365829,0.239177,0.254901,0.307941,0.412885,0.405819,0.435903,0.38207,0.405865,0.201825,0.191151,0.515137,0.186451,0.509522,0.301536,0.505909,0.177551,0.301515,0.331485,0.363741,0.260671,0.20256,0.504741,0.212399,0.366528,0.175422,0.387629,0.312821,0.419177,0.497526,0.478944,0.212424,0.564121,0.561263,0.347783,2
0.636201,0.626277,0.442882,0.445689,0.459561,0.472125,0.464259,0.802116,0.485994,0.8012,0.531071,0.419322,0.406169,0.660003,0.578225,0.597329,0.748093,0.608203,0.529488,0.78791,0.802149,0.532328,0.602958,0.542389,0.778923,0.527902,0.448751,0.418765,0.519441,0.437433,0.593967,0.751283,0.659351,0.63249,0.792613,0.714552,0.700255,0.452513,0.712309,0.78189,0.449354,0.439021,0.796853,0.451164,0.694665,0.570719,0.644134,0.638399,0.774563,0.769263,3
0.643828,0.794232,0.51911,0.442427,0.532262,0.493674,0.565969,0.576654,0.50808,0.681051,0.609728,0.697688,0.627975,0.464719,0.525818,0.616229,0.774912,0.821715,0.664384,0.682862,0.799246,0.709379,0.717524,0.79174,0.756184,0.60783,0.5581,0.595959,0.441869,0.528304,0.560863,0.65946,0.496299,0.653735,0.675649,0.602323,0.721172,0.815382,0.75274,0.803015,0.670195,0.53623,0.674466,0.471933,0.574712,0.774047,0.661925,0.523387,0.769524,0.500072,4
0.733671,0.696192,0.736872,0.624958,0.661695,0.666819,0.40655,0.393558,0.43654,0.422182,0.495625,0.571165,0.655405,0.565687,0.398663,0.504817,0.741773,0.693598,0.493961,0.668275,0.670376,0.73792,0.778268,0.518604,0.383616,0.526743,0.466414,0.619303,0.623893,0.409701,0.693138,0.577668,0.725997,0.650113,0.422729,0.607796,0.537036,0.449383,0.621458,0.593679,0.491669,0.737187,0.384948,0.767177,0.522978,0.403715,0.492098,0.484854,0.717417,0.606163,5
